"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"99405099999","2014-04-17","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.2","24","  69.6","24","1018.7","24","999.9"," 0","999.9"," 0"," 16.5","24"," 22.9"," 25.1","  77.4","*","  74.7","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-18","26.61","-80.03","0.0","LAKE WORTH FL, US","  77.0","24","  70.2","24","1017.1","24","999.9"," 0","999.9"," 0"," 16.0","24"," 22.0"," 26.0","  78.3","*","  74.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-19","26.61","-80.03","0.0","LAKE WORTH FL, US","  77.7","24","  70.4","24","1013.2","24","999.9"," 0","999.9"," 0"," 10.7","24"," 18.1"," 24.1","  82.0","*","  73.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-20","26.61","-80.03","0.0","LAKE WORTH FL, US","  69.1","24","  58.5","24","1015.0","24","999.9"," 0","999.9"," 0","  8.4","24"," 17.1"," 19.0","  75.9","*","  65.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-21","26.61","-80.03","0.0","LAKE WORTH FL, US","  67.8","24","  61.0","24","1015.4","24","999.9"," 0","999.9"," 0"," 11.2","24"," 18.1"," 19.0","  72.1","*","  61.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-22","26.61","-80.03","0.0","LAKE WORTH FL, US","  71.9","24","  64.2","24","1012.9","24","999.9"," 0","999.9"," 0","  6.2","24"," 18.1"," 19.0","  76.8","*","  66.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-23","26.61","-80.03","0.0","LAKE WORTH FL, US","  73.8","24","  64.3","24","1012.3","24","999.9"," 0","999.9"," 0","  5.1","24","  8.0","999.9","  77.2","*","  67.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-24","26.61","-80.03","0.0","LAKE WORTH FL, US","  75.5","24","  66.3","24","1014.2","24","999.9"," 0","999.9"," 0","  5.3","24"," 12.0"," 13.0","  78.1","*","  70.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-25","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.5","24","  66.8","24","1014.6","24","999.9"," 0","999.9"," 0","  6.4","24"," 12.0"," 13.0","  81.7","*","  70.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-26","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.9","24","  69.6","24","1014.6","24","999.9"," 0","999.9"," 0","  8.9","24"," 14.0"," 15.0","  79.3","*","  73.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-27","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.0","24","  69.1","24","1015.4","24","999.9"," 0","999.9"," 0","  8.7","24"," 11.1"," 12.0","  80.1","*","  78.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-28","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.4","24","  69.9","24","1014.3","24","999.9"," 0","999.9"," 0"," 12.6","24"," 15.9"," 19.0","  80.1","*","  78.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-29","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.7","24","  73.2","24","1013.6","24","999.9"," 0","999.9"," 0"," 11.5","24"," 15.9"," 19.0","  80.4","*","  79.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-04-30","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.0","24","  73.8","24","1016.3","24","999.9"," 0","999.9"," 0"," 11.4","24"," 17.1"," 19.0","  80.6","*","  79.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-01","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.6","24","  72.9","24","1016.2","24","999.9"," 0","999.9"," 0"," 12.0","24"," 19.0"," 21.0","  80.2","*","  76.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-02","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.2","24","  71.9","24","1013.7","24","999.9"," 0","999.9"," 0"," 13.8","24"," 18.1"," 20.0","  79.7","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-03","26.61","-80.03","0.0","LAKE WORTH FL, US","  77.1","24","  71.4","24","1013.7","24","999.9"," 0","999.9"," 0","  7.2","24"," 15.9"," 20.0","  80.4","*","  71.8","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-04","26.61","-80.03","0.0","LAKE WORTH FL, US","  72.7","24","  65.6","24","1015.7","24","999.9"," 0","999.9"," 0"," 10.8","24"," 19.0"," 22.0","  74.7","*","  67.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-05","26.61","-80.03","0.0","LAKE WORTH FL, US","  74.1","24","  64.2","24","1016.7","24","999.9"," 0","999.9"," 0","  3.3","24"," 11.1"," 13.0","  78.6","*","  69.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-06","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.7","22","  63.4","22","1016.0","22","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  79.0","*","  71.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-07","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.7","24","  67.6","24","1018.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.7","*","  77.7","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-08","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.0","24","  67.8","24","1020.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.9","*","  78.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-09","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.0","24","  68.1","24","1020.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.5","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-10","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.7","24","  68.7","24","1019.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.3","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-11","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.8","22","  68.5","22","1019.2","22","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  79.3","*","  78.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-12","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.9","24","  68.5","24","1018.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.7","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-13","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.5","24","  71.1","24","1017.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.1","*","  75.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-14","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.2","24","  71.8","24","1016.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.9","*","  77.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-15","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.2","24","  72.8","24","1015.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.1","*","  74.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-16","26.61","-80.03","0.0","LAKE WORTH FL, US","  73.8","24","  67.6","24","1015.4","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  77.5","*","  70.7","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-17","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.4","24","  59.0","24","1018.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  77.5","*","  75.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-18","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.3","24","  61.4","24","1018.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  77.2","*","  75.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-19","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.7","24","  62.2","24","1019.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  77.7","*","  76.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-20","26.61","-80.03","0.0","LAKE WORTH FL, US","  77.0","24","  63.6","24","1020.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  77.7","*","  76.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-21","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.7","24","  61.5","24","1020.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  77.2","*","  75.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-22","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.4","24","  62.9","24","1019.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.2","*","  72.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-23","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.0","24","  66.3","24","1018.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.8","*","  72.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-24","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.3","24","  68.9","24","1017.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.4","*","  74.7","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-25","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.3","24","  71.0","24","1018.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.8","*","  75.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-26","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.1","24","  70.5","24","1019.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.8","*","  79.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-27","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.4","24","  70.9","24","1019.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.4","*","  77.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-28","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.6","24","  70.7","24","1017.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.4","*","  78.8","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-29","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.3","24","  71.3","24","1016.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.4","*","  76.8","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-30","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.4","24","  70.6","24","1015.9","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.6","*","  74.8","*"," 0.00","I","999.9","000000"
"99405099999","2014-05-31","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.3","24","  71.8","24","1016.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.8","*","  79.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-01","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.2","24","  71.9","24","1016.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.0","*","  77.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-02","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.3","24","  70.5","24","1017.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.2","*","  78.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-03","26.61","-80.03","0.0","LAKE WORTH FL, US","  77.9","24","  63.9","24","1016.9","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  78.4","*","  77.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-04","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.0","24","  66.2","24","1014.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.2","*","  77.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-05","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.8","24","  66.4","24","1013.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.5","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-06","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.4","24","  68.1","24","1014.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.9","*","  75.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-07","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.7","24","  72.9","24","1014.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.5","*","  77.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-08","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.4","24","  70.2","24","1014.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.0","*","  70.7","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-09","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.8","24","  71.2","24","1014.4","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.6","*","  74.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-10","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.8","24","  70.3","24","1015.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.0","*","  75.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-11","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.8","24","  71.4","24","1015.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.7","*","  70.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-12","26.61","-80.03","0.0","LAKE WORTH FL, US","  77.4","22","  68.8","22","1015.6","22","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  84.6","*","  72.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-13","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.4","24","  70.0","24","1016.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.1","*","  68.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-14","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.0","24","  71.9","24","1017.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.6","*","  73.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-15","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.4","24","  73.0","24","1018.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.0","*","  74.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-16","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.5","24","  71.9","24","1019.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.9","*","  78.6","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-17","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.4","24","  69.8","24","1019.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.5","*","  73.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-18","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.3","24","  71.4","24","1018.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.9","*","  73.6","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-19","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.6","24","  71.6","24","1018.9","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.1","*","  75.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-20","26.61","-80.03","0.0","LAKE WORTH FL, US","  76.4","24","  69.9","24","1017.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.3","*","  72.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-21","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.3","24","  71.1","24","1015.9","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.6","*","  74.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-22","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.8","24","  71.8","24","1014.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  87.8","*","  75.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-23","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.7","24","  72.1","24","1016.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.0","*","  76.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-24","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.8","24","  72.7","24","1019.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.4","*","  77.7","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-25","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.0","24","  74.4","24","1019.4","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.5","*","  79.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-26","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.8","24","  73.3","24","1018.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.5","*","  76.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-27","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.6","24","  74.1","24","1017.9","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.1","*","  79.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-28","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.8","24","  71.8","24","1019.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.6","*","  78.6","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-29","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.4","24","  72.6","24","1019.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  87.3","*","  77.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-06-30","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.8","24","  71.9","24","1015.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  86.2","*","  74.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-01","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.5","24","  74.4","24","1011.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.0","*","  77.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-02","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.5","24","  72.5","24","1012.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  87.8","*","  76.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-03","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.4","24","  74.9","24","1016.4","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  87.3","*","  79.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-04","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.6","24","  73.8","24","1019.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.6","*","  75.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-05","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.5","24","  72.9","24","1019.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.9","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-06","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.4","24","  73.7","24","1018.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.5","*","  80.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-07","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.9","22","  74.5","22","1018.2","22","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  84.7","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-08","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.3","24","  75.1","24","1019.1","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.5","*","  79.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-09","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.0","24","  73.4","24","1019.4","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.1","*","  75.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-10","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.3","24","  72.7","24","1019.1","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.9","*","  77.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-11","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.6","24","  73.7","24","1019.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.8","*","  79.3","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-12","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.1","16","  74.3","16","1019.1","16","999.9"," 0","999.9"," 0","  0.0","16","999.9","999.9","  84.0","*","  81.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-13","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.8","23","  74.1","23","1018.6","23","999.9"," 0","999.9"," 0","  0.0","23","999.9","999.9","  84.2","*","  80.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-14","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.2","24","  73.6","24","1018.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.2","*","  81.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-15","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.6","24","  72.2","24","1016.6","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.0","*","  75.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-16","26.61","-80.03","0.0","LAKE WORTH FL, US","  80.7","24","  72.8","24","1015.1","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  86.7","*","  76.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-17","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.4","24","  72.5","24","1015.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.4","*","  74.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-18","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.9","24","  74.2","24","1016.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  87.3","*","  78.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-19","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.0","24","  74.5","24","1017.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.6","*","  79.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-20","26.61","-80.03","0.0","LAKE WORTH FL, US","  84.1","24","  73.6","24","1017.2","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.8","*","  83.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-21","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.5","24","  74.2","24","1016.9","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.6","*","  80.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-22","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.1","24","  74.1","24","1017.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.0","*","  79.0","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-23","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.4","24","  74.8","24","1017.8","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.8","*","  80.1","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-24","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.5","24","  74.7","24","1017.0","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.3","*","  80.8","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-25","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.6","24","  74.8","24","1017.7","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.5","*","  79.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-26","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.5","24","  75.5","24","1018.3","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  85.1","*","  80.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-27","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.7","24","  74.1","24","1018.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  86.2","*","  80.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-28","26.61","-80.03","0.0","LAKE WORTH FL, US","  84.8","24","  73.9","24","1017.5","24","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  91.0","*","  80.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-29","26.61","-80.03","0.0","LAKE WORTH FL, US","  84.1","23","  74.8","23","1015.3","23","999.9"," 0","999.9"," 0","  0.0","23","999.9","999.9","  90.1","*","  80.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-30","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.5","24","  74.5","24","1014.7","24","999.9"," 0","999.9"," 0","  1.2","24"," 14.0"," 15.0","  86.7","*","  79.9","*"," 0.00","I","999.9","000000"
"99405099999","2014-07-31","26.61","-80.03","0.0","LAKE WORTH FL, US","  81.2","24","  74.2","24","1014.9","24","999.9"," 0","999.9"," 0","  7.1","24"," 14.0"," 17.1","  84.9","*","  77.2","*"," 0.00","I","999.9","000000"
"99405099999","2014-08-01","26.61","-80.03","0.0","LAKE WORTH FL, US","  83.9","24","  74.5","24","1014.8","24","999.9"," 0","999.9"," 0","  8.3","24"," 11.1"," 13.0","  86.0","*","  80.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-08-02","26.61","-80.03","0.0","LAKE WORTH FL, US","  84.3","24","  74.2","24","1013.8","24","999.9"," 0","999.9"," 0","  7.2","24"," 12.0"," 14.0","  85.1","*","  82.4","*"," 0.00","I","999.9","000000"
"99405099999","2014-08-03","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.1","24","  74.1","24","1012.6","24","999.9"," 0","999.9"," 0","  7.5","24"," 15.0"," 19.0","  84.4","*","  74.5","*"," 0.00","I","999.9","000000"
"99405099999","2014-08-04","26.61","-80.03","0.0","LAKE WORTH FL, US","  78.0","24","  72.6","24","1013.7","24","999.9"," 0","999.9"," 0","  8.3","24"," 15.0"," 19.0","  85.3","*","  73.8","*"," 0.00","I","999.9","000000"
"99405099999","2014-08-05","26.61","-80.03","0.0","LAKE WORTH FL, US","  79.9","24","  73.4","24","1016.6","24","999.9"," 0","999.9"," 0","  7.1","24"," 12.0"," 17.1","  86.7","*","  75.6","*"," 0.00","I","999.9","000000"
"99405099999","2014-08-06","26.61","-80.03","0.0","LAKE WORTH FL, US","  82.7","24","  74.1","24","1017.1","24","999.9"," 0","999.9"," 0","  5.1","24","  8.9"," 11.1","  86.5","*","  78.4","*"," 0.00","I","999.9","000000"
